ad_id,fb_campaign_id,xyz_campaign_id,age,gender,interest,Impressions,Clicks,Spent,Total_Conversion,Approved_Conversion
951464,123671,936,45-49,F,16,20997,10,11.95,1,0
951465,123671,936,45-49,F,16,4617,1,1.36,1,0
951498,123677,936,45-49,F,20,259,0,0,1,0
951508,123678,936,30-34,F,18,1134,0,0,1,0
951542,123684,936,40-44,F,27,357,0,0,1,0
951607,123695,936,40-44,F,10,848,0,0,1,1
951608,123695,936,40-44,F,10,3149,1,1.48,1,0
951641,123700,936,40-44,F,2,87,0,0,1,1
951677,123706,936,35-39,F,27,2563,1,1.48,1,0
951692,123709,936,35-39,F,10,1107,0,0,1,0
951715,123713,936,45-49,F,64,10677,5,7.27,1,0
951756,123720,936,35-39,F,22,2189,1,0.41,1,0
951779,123723,936,45-49,F,27,3277,2,2.68,1,0
951782,123724,936,45-49,F,26,781,0,0,1,0
951810,123729,936,35-39,F,16,2226,0,0,1,0
951812,123729,936,35-39,F,16,16274,4,6.08,2,0
951837,123733,936,45-49,F,20,2077,1,1.51,1,1
951853,123736,936,30-34,F,20,529,0,0,0,0
951854,123736,936,30-34,F,20,487,0,0,1,0
951856,123736,936,30-34,F,20,4626,2,2.1,2,0
951941,123750,936,30-34,F,28,2764,1,1.56,1,1
952001,123760,936,45-49,F,10,5447,2,2.96,1,0
952031,123765,936,40-44,F,16,28169,8,12.37,1,1
952080,123774,936,40-44,F,27,415,0,0,1,0
952100,123777,936,35-39,F,29,810,0,0,1,1
1121091,144531,1178,30-34,M,10,1194718,141,254.05,28,14
1121092,144531,1178,30-34,M,10,637648,67,122.4,13,5
1121094,144531,1178,30-34,M,10,24362,0,0,1,1
1121095,144531,1178,30-34,M,10,459690,50,86.33,5,2
1121096,144531,1178,30-34,M,10,750060,86,161.91,11,2
1121097,144532,1178,30-34,M,15,30068,1,1.82,1,0
1121098,144532,1178,30-34,M,15,1267550,123,236.77,24,10
1121100,144532,1178,30-34,M,15,3052003,340,639.95,60,17
1121101,144532,1178,30-34,M,15,29945,1,1.59,2,1
1121102,144532,1178,30-34,M,15,357856,30,52.97,7,3
1121104,144533,1178,30-34,M,16,2080666,202,360.15,40,21
1121105,144533,1178,30-34,M,16,145999,9,16.52,5,2
1121107,144533,1178,30-34,M,16,32616,1,1.54,2,0
1121108,144533,1178,30-34,M,16,984521,95,163.9,26,14
1121110,144534,1178,30-34,M,18,880814,123,210.36,6,2
1121111,144534,1178,30-34,M,18,182452,20,35.73,4,1
1121113,144534,1178,30-34,M,18,894911,120,215.84,7,4
1121114,144534,1178,30-34,M,18,31349,2,3.8,1,0
1121115,144535,1178,30-34,M,19,410310,55,96.8,3,0
1121116,144535,1178,30-34,M,19,572450,89,157.33,7,4
1121117,144535,1178,30-34,M,19,98759,15,26.57,1,1
1121119,144535,1178,30-34,M,19,345371,54,93.09,7,3
1121121,144536,1178,30-34,M,20,323899,46,78.92,5,1
1121122,144536,1178,30-34,M,20,399199,58,103.15,3,0
1121123,144536,1178,30-34,M,20,171202,22,36.53,3,1
1121124,144536,1178,30-34,M,20,128386,15,28.85,2,1
1121125,144536,1178,30-34,M,20,1034284,152,257.71,20,9
1121126,144536,1178,30-34,M,20,45923,5,7.22,2,0
1121127,144537,1178,30-34,M,21,40873,4,7.9,2,1
1121128,144537,1178,30-34,M,21,286553,34,62.06,2,1
1121129,144537,1178,30-34,M,21,20618,1,2.1,2,1
1121131,144537,1178,30-34,M,21,83591,7,14.14,2,2
1121132,144537,1178,30-34,M,21,114923,12,23.73,4,2
1121133,144538,1178,30-34,M,22,25002,1,1.71,1,0
1121134,144538,1178,30-34,M,22,68905,5,9.44,1,0
1121136,144538,1178,30-34,M,22,169588,16,27.8,1,0
1121138,144538,1178,30-34,M,22,328991,35,67.65,5,2
1121141,144539,1178,30-34,M,23,23198,2,2.98,1,0
1121142,144539,1178,30-34,M,23,26890,2,3.24,1,0
1121143,144539,1178,30-34,M,23,221695,31,52.26,5,2
1121152,144541,1178,30-34,M,24,88443,7,13.04,1,1
1121153,144541,1178,30-34,M,24,187856,23,38.39,5,1
1121164,144545,1178,30-34,M,25,570699,80,138.77,9,2
1121167,144545,1178,30-34,M,25,1063508,145,260.38,23,7
1121168,144545,1178,30-34,M,25,50523,6,8.55,1,0
1121172,144547,1178,30-34,M,26,87935,9,15.63,1,0
1121173,144547,1178,30-34,M,26,278225,33,60.2,3,0
1121175,144547,1178,30-34,M,26,209461,20,34.19,1,0
1121177,144547,1178,30-34,M,26,26316,2,3.24,3,0
1121181,144549,1178,30-34,M,27,41030,3,5.14,2,1
1121182,144549,1178,30-34,M,27,876671,120,216.56,22,4
1121183,144549,1178,30-34,M,27,399392,53,93.07,5,0
1121184,144549,1178,30-34,M,27,283858,30,56.06,1,0
1121185,144549,1178,30-34,M,27,260699,31,54.1,5,2
1121193,144552,1178,30-34,M,28,57781,5,7.8,2,1
1121195,144552,1178,30-34,M,28,38757,3,5.22,1,0
1121196,144552,1178,30-34,M,28,1392288,206,358.55,31,7
1121197,144552,1178,30-34,M,28,1109387,159,280.99,13,2
1121202,144554,1178,30-34,M,29,581281,65,115.12,10,5
1121203,144554,1178,30-34,M,29,1048861,128,219.77,22,8
1121205,144554,1178,30-34,M,29,297452,30,52.02,4,1
1121206,144554,1178,30-34,M,29,227925,22,35.31,22,12
1121207,144554,1178,30-34,M,29,374175,38,63.32,8,3
1121211,144556,1178,30-34,M,30,223586,32,54.24,1,0
1121213,144556,1178,30-34,M,30,283170,39,65.23,2,1
1121215,144556,1178,30-34,M,30,41636,3,4.21,1,0
1121216,144556,1178,30-34,M,30,198658,30,48.61,8,1
1121220,144558,1178,30-34,M,31,100596,10,13.92,4,2
1121223,144558,1178,30-34,M,31,64020,5,11.06,1,0
1121224,144558,1178,30-34,M,31,14289,0,0,1,0
1121229,144561,1178,30-34,M,32,404866,43,87.42,4,0
1121231,144561,1178,30-34,M,32,22256,1,1.66,1,1
1121233,144561,1178,30-34,M,32,57690,4,6.74,1,0
1121241,144562,1178,30-34,M,36,24952,5,8.22,3,2
1121242,144562,1178,30-34,M,36,38900,3,5.58,1,0
1121243,144562,1178,30-34,M,36,53520,6,9.23,1,1
1121244,144562,1178,30-34,M,36,181683,20,34.23,2,1
1121245,144562,1178,30-34,M,36,29185,2,3.15,1,0
1121246,144562,1178,30-34,M,36,105047,13,20.21,3,1
1121250,144565,1178,30-34,M,63,287976,31,59.44,3,2
1121251,144565,1178,30-34,M,63,212175,22,38.59,2,1
1121252,144565,1178,30-34,M,63,11139,0,0,1,1
1121254,144565,1178,30-34,M,63,124005,11,21.85,4,1
1121255,144565,1178,30-34,M,63,20423,1,1.96,1,0
1121261,144567,1178,30-34,M,64,103001,14,22.32,1,0
1121262,144567,1178,30-34,M,64,447420,66,110.24,7,2
1121263,144567,1178,30-34,M,64,156101,19,29.75,2,2
1121264,144567,1178,30-34,M,64,93015,12,18.47,1,0
1121265,144568,1178,30-34,M,65,145398,23,36.24,1,0
1121269,144568,1178,30-34,M,65,296413,50,76.44,3,1
1121273,144569,1178,30-34,M,2,9370,0,0,1,1
1121274,144569,1178,30-34,M,2,63785,7,11.8,6,2
1121275,144569,1178,30-34,M,2,118522,14,26.82,2,1
1121276,144569,1178,30-34,M,2,240123,38,65.67,5,4
1121277,144570,1178,30-34,M,7,169108,20,32.24,2,1
1121278,144570,1178,30-34,M,7,1044442,142,245.6,22,8
1121279,144570,1178,30-34,M,7,93891,11,17.64,5,3
1121282,144570,1178,30-34,M,7,185823,25,38.55,4,1
1121284,144571,1178,30-34,M,66,175631,23,40.76,1,0
1121285,144571,1178,30-34,M,66,37187,4,6.37,1,0
1121286,144571,1178,30-34,M,66,10991,0,0,1,0
1121287,144571,1178,30-34,M,66,344618,51,89.76,3,1
1121289,144572,1178,35-39,M,10,98066,9,16.15,1,0
1121290,144572,1178,35-39,M,10,770749,100,189.13,13,3
1121291,144572,1178,35-39,M,10,52553,5,8.53,1,0
1121292,144572,1178,35-39,M,10,362296,39,67.77,7,3
1121293,144572,1178,35-39,M,10,427729,50,96.9,4,1
1121296,144573,1178,35-39,M,15,180351,21,37.13,1,1
1121297,144573,1178,35-39,M,15,187329,29,53.16,2,1
1121300,144573,1178,35-39,M,15,782894,118,192.93,5,2
1121302,144574,1178,35-39,M,16,1206533,128,236.12,17,6
1121303,144574,1178,35-39,M,16,84494,7,12.57,2,0
1121304,144574,1178,35-39,M,16,94257,7,12.58,1,1
1121309,144575,1178,35-39,M,18,131060,16,28.05,2,1
1121310,144575,1178,35-39,M,18,341603,50,83.48,4,2
1121311,144575,1178,35-39,M,18,140749,19,30.48,1,1
1121312,144575,1178,35-39,M,18,102525,13,20.3,2,1
1121316,144576,1178,35-39,M,19,447952,68,131.58,8,1
1121317,144576,1178,35-39,M,19,76355,9,14.63,2,0
1121319,144577,1178,35-39,M,20,256598,38,64.47,6,1
1121321,144577,1178,35-39,M,20,127476,21,30.15,3,2
1121322,144577,1178,35-39,M,20,237603,37,62.25,5,2
1121327,144578,1178,35-39,M,21,271091,42,78.04,3,1
1121330,144578,1178,35-39,M,21,21743,2,3.4,1,0
1121333,144579,1178,35-39,M,22,88970,10,14.83,2,0
1121334,144579,1178,35-39,M,22,108362,13,22.43,1,1
1121335,144579,1178,35-39,M,22,188596,27,44.14,3,0
1121336,144579,1178,35-39,M,22,275080,43,69.66,4,3
1121337,144580,1178,35-39,M,23,64647,10,16.27,1,0
1121338,144580,1178,35-39,M,23,31265,4,5.79,1,0
1121340,144580,1178,35-39,M,23,140147,24,42.08,2,0
1121341,144580,1178,35-39,M,23,223120,40,67.67,1,0
1121342,144580,1178,35-39,M,23,104869,18,34.07,1,0
1121344,144581,1178,35-39,M,24,165177,23,41.72,4,1
1121345,144581,1178,35-39,M,24,84194,11,19.57,1,0
1121347,144581,1178,35-39,M,24,220581,31,57.37,1,1
1121350,144582,1178,35-39,M,25,75804,10,17.37,2,1
1121352,144582,1178,35-39,M,25,368986,59,100.29,0,0
1121353,144582,1178,35-39,M,25,28194,3,3.71,2,0
1121355,144583,1178,35-39,M,26,99961,14,23.21,1,0
1121359,144583,1178,35-39,M,26,7573,0,0,1,0
1121361,144584,1178,35-39,M,27,685781,103,177.89,10,1
1121364,144584,1178,35-39,M,27,274222,43,66.77,2,1
1121365,144584,1178,35-39,M,27,110503,25,32.68,4,0
1121367,144585,1178,35-39,M,28,1447755,233,420.58,11,8
1121368,144585,1178,35-39,M,28,358987,52,87.55,1,0
1121369,144585,1178,35-39,M,28,826205,125,232.37,5,1
1121370,144585,1178,35-39,M,28,550954,84,150.14,3,0
1121372,144585,1178,35-39,M,28,378350,55,96.48,4,0
1121373,144586,1178,35-39,M,29,492784,56,95.51,7,4
1121374,144586,1178,35-39,M,29,327158,43,72.31,6,2
1121375,144586,1178,35-39,M,29,9921,0,0,1,0
1121377,144586,1178,35-39,M,29,59390,5,9.21,5,3
1121378,144586,1178,35-39,M,29,1040330,147,254.25,13,2
1121379,144587,1178,35-39,M,30,49422,6,11.17,1,0
1121380,144587,1178,35-39,M,30,131091,18,34.23,3,1
1121381,144587,1178,35-39,M,30,95691,15,25.26,1,1
1121390,144588,1178,35-39,M,31,15513,1,1.29,1,0
1121391,144589,1178,35-39,M,32,382537,63,113.99,4,3
1121394,144589,1178,35-39,M,32,461356,64,121.1,6,3
1121395,144589,1178,35-39,M,32,392541,53,98.7,3,2
1121398,144590,1178,35-39,M,36,35088,5,8.8,1,1
1121400,144590,1178,35-39,M,36,53933,6,9.93,3,1
1121403,144591,1178,35-39,M,63,228861,33,53.39,4,2
1121405,144591,1178,35-39,M,63,20959,2,3.77,1,1
1121410,144592,1178,35-39,M,64,24992,2,3.19,1,0
1121411,144592,1178,35-39,M,64,100351,15,24.18,2,1
1121412,144592,1178,35-39,M,64,292448,43,76.9,2,1
1121413,144592,1178,35-39,M,64,65060,7,14.52,1,1
1121414,144592,1178,35-39,M,64,133316,21,36.17,2,0
1121415,144593,1178,35-39,M,65,113501,26,38.44,5,4
1121418,144593,1178,35-39,M,65,192810,41,61.93,4,3
1121421,144594,1178,35-39,M,2,233404,43,70.41,2,1
1121422,144594,1178,35-39,M,2,128843,24,37.6,2,0
1121423,144594,1178,35-39,M,2,63564,12,20.59,2,0
1121425,144594,1178,35-39,M,2,85970,14,24.78,1,1
1121428,144595,1178,35-39,M,7,131232,16,29.54,1,1
1121429,144595,1178,35-39,M,7,152454,22,37.85,1,1
1121430,144595,1178,35-39,M,7,28989,2,2.29,1,0
1121433,144596,1178,35-39,M,66,80248,15,24.19,1,1
1121437,144596,1178,35-39,M,66,38580,5,8.52,1,0
1121439,144597,1178,40-44,M,10,621591,91,163.36,5,1
1121440,144597,1178,40-44,M,10,250499,36,58.14,3,1
1121442,144597,1178,40-44,M,10,131637,18,29.31,2,1
1121443,144597,1178,40-44,M,10,463813,69,116.34,4,2
1121444,144597,1178,40-44,M,10,211767,35,60.9,5,1
1121446,144598,1178,40-44,M,15,163181,26,40.02,1,1
1121451,144599,1178,40-44,M,16,1117385,147,260.07,11,2
1121452,144599,1178,40-44,M,16,1663441,205,359.47,17,6
1121453,144599,1178,40-44,M,16,455248,54,105.71,5,2
1121454,144599,1178,40-44,M,16,75589,6,10.66,1,1
1121455,144599,1178,40-44,M,16,594267,82,143.3,3,2
1121456,144599,1178,40-44,M,16,315281,35,65.03,1,0
1121464,144601,1178,40-44,M,19,363456,71,117.56,7,1
1121466,144601,1178,40-44,M,19,438983,81,143.43,3,1
1121467,144601,1178,40-44,M,19,42563,5,9.66,1,1
1121469,144602,1178,40-44,M,20,399035,75,124.8,7,3
1121471,144602,1178,40-44,M,20,304680,59,98.55,3,0
1121472,144602,1178,40-44,M,20,140596,23,40.77,1,0
1121473,144602,1178,40-44,M,20,439986,80,134.88,4,3
1121474,144602,1178,40-44,M,20,75803,11,19.36,2,2
1121477,144603,1178,40-44,M,21,7073,0,0,1,0
1121481,144604,1178,40-44,M,22,153586,28,43.01,2,0
1121482,144604,1178,40-44,M,22,180815,31,42.63,1,0
1121483,144604,1178,40-44,M,22,253169,51,75.79,1,0
1121484,144604,1178,40-44,M,22,34453,5,7.71,1,1
1121487,144605,1178,40-44,M,23,51550,8,14.04,1,0
1121489,144605,1178,40-44,M,23,110018,24,39.86,1,0
1121493,144606,1178,40-44,M,24,137584,21,36.78,1,0
1121497,144606,1178,40-44,M,24,209825,30,54.87,1,0
1121499,144607,1178,40-44,M,25,264222,63,87.79,1,1
1121510,144608,1178,40-44,M,26,31202,5,6.73,1,0
1121511,144609,1178,40-44,M,27,252991,49,76.84,3,0
1121514,144609,1178,40-44,M,27,56265,9,15.54,1,0
1121523,144611,1178,40-44,M,29,76923,11,17.67,2,2
1121524,144611,1178,40-44,M,29,209332,30,49.6,3,1
1121525,144611,1178,40-44,M,29,214094,31,53.27,1,0
1121526,144611,1178,40-44,M,29,526209,85,126.93,3,2
1121527,144611,1178,40-44,M,29,741143,120,179.62,4,1
1121528,144611,1178,40-44,M,29,172827,25,38.42,2,0
1121530,144612,1178,40-44,M,30,188873,38,58.6,1,1
1121532,144612,1178,40-44,M,30,123126,25,39.73,2,1
1121535,144613,1178,40-44,M,31,77794,14,19.11,1,1
1121541,144614,1178,40-44,M,32,56630,9,15.81,1,1
1121544,144614,1178,40-44,M,32,400844,85,140.97,4,2
1121545,144614,1178,40-44,M,32,208572,36,60.76,2,1
1121548,144615,1178,40-44,M,36,59004,8,13.51,1,0
1121551,144615,1178,40-44,M,36,196253,32,55.1,1,0
1121554,144616,1178,40-44,M,63,51858,8,12.63,1,1
1121557,144616,1178,40-44,M,63,280764,49,81.36,2,1
1121561,144617,1178,40-44,M,64,63660,11,16.47,1,1
1121562,144617,1178,40-44,M,64,109289,19,31.03,1,0
1121568,144618,1178,40-44,M,65,188440,40,60.73,2,1
1121571,144619,1178,40-44,M,2,212496,44,74.83,2,1
1121572,144619,1178,40-44,M,2,32574,5,7.48,1,0
1121575,144619,1178,40-44,M,2,128595,23,36.48,1,1
1121577,144620,1178,40-44,M,7,242234,48,68.06,2,0
1121584,144621,1178,40-44,M,66,33154,5,7.88,1,1
1121585,144621,1178,40-44,M,66,9773,1,1.46,1,0
1121589,144622,1178,45-49,M,10,464036,77,123.55,3,1
1121590,144622,1178,45-49,M,10,478480,75,135.75,3,1
1121592,144622,1178,45-49,M,10,428812,66,116.88,4,2
1121593,144622,1178,45-49,M,10,1177535,221,365.66,15,3
1121594,144622,1178,45-49,M,10,426500,72,128.28,4,1
1121597,144623,1178,45-49,M,15,54237,7,10.78,2,1
1121598,144623,1178,45-49,M,15,506916,89,133.7,2,2
1121599,144623,1178,45-49,M,15,250960,42,64.88,2,0
1121601,144624,1178,45-49,M,16,2286228,353,603.38,16,7
1121602,144624,1178,45-49,M,16,915451,125,220.56,6,1
1121603,144624,1178,45-49,M,16,159478,20,33.9,3,1
1121605,144624,1178,45-49,M,16,1228924,190,318.97,6,3
1121606,144624,1178,45-49,M,16,938283,134,248.64,7,2
1121607,144625,1178,45-49,M,18,154572,26,40.93,1,1
1121609,144625,1178,45-49,M,18,378171,70,109.25,1,0
1121612,144625,1178,45-49,M,18,468749,84,134.12,6,1
1121613,144626,1178,45-49,M,19,309823,60,103.39,4,4
1121615,144626,1178,45-49,M,19,327227,65,116.56,5,0
1121616,144626,1178,45-49,M,19,334945,72,120.3,2,1
1121617,144626,1178,45-49,M,19,68859,15,25.46,1,0
1121619,144627,1178,45-49,M,20,127125,20,35.68,2,0
1121620,144627,1178,45-49,M,20,415798,80,131.78,3,1
1121622,144627,1178,45-49,M,20,107671,20,29.91,1,1
1121623,144627,1178,45-49,M,20,164356,28,46.79,2,1
1121624,144627,1178,45-49,M,20,17662,2,3.19,1,0
1121627,144628,1178,45-49,M,21,65339,10,16.68,2,0
1121628,144628,1178,45-49,M,21,59838,7,11.11,1,0
1121629,144628,1178,45-49,M,21,381577,81,127.57,2,0
1121635,144629,1178,45-49,M,22,45491,8,11.01,1,0
1121638,144630,1178,45-49,M,23,18946,2,3.6,1,0
1121641,144630,1178,45-49,M,23,114370,18,33.66,1,0
1121642,144630,1178,45-49,M,23,99698,21,33.35,1,0
1121644,144631,1178,45-49,M,24,355165,81,128.61,4,3
1121650,144632,1178,45-49,M,25,101431,23,33.93,1,1
1121652,144632,1178,45-49,M,25,123151,24,36.44,2,1
1121660,144633,1178,45-49,M,26,24078,4,5.77,1,0
1121661,144634,1178,45-49,M,27,517801,105,181.72,3,0
1121662,144634,1178,45-49,M,27,145104,25,41.42,2,1
1121664,144634,1178,45-49,M,27,179950,35,58.68,1,0
1121665,144634,1178,45-49,M,27,258531,46,80.34,2,0
1121666,144634,1178,45-49,M,27,272500,62,104.46,3,0
1121667,144635,1178,45-49,M,28,273197,57,87.73,3,0
1121668,144635,1178,45-49,M,28,775904,172,253.99,4,2
1121669,144635,1178,45-49,M,28,120251,26,39.44,1,0
1121671,144635,1178,45-49,M,28,139406,24,39.05,1,0
1121672,144635,1178,45-49,M,28,60314,11,16.94,2,1
1121673,144636,1178,45-49,M,29,563074,86,142.71,4,2
1121674,144636,1178,45-49,M,29,168655,18,27.3,2,0
1121675,144636,1178,45-49,M,29,111963,17,29.38,2,1
1121676,144636,1178,45-49,M,29,1026304,168,277.58,17,8
1121677,144636,1178,45-49,M,29,1391924,258,422.84,17,10
1121678,144636,1178,45-49,M,29,147551,22,38.5,1,0
1121685,144638,1178,45-49,M,31,66794,9,17.33,1,1
1121687,144638,1178,45-49,M,31,118882,19,32.31,2,1
1121689,144638,1178,45-49,M,31,148010,24,41.97,1,0
1121691,144639,1178,45-49,M,32,932890,197,352.45,3,1
1121692,144639,1178,45-49,M,32,718359,147,264.59,4,1
1121693,144639,1178,45-49,M,32,433658,82,158.6,5,2
1121695,144639,1178,45-49,M,32,29455,3,4.77,1,0
1121701,144640,1178,45-49,M,36,23973,3,4.82,1,1
1121705,144641,1178,45-49,M,63,126480,25,37.26,1,1
1121706,144641,1178,45-49,M,63,138959,28,39.52,1,0
1121708,144641,1178,45-49,M,63,68829,12,19.48,1,0
1121711,144642,1178,45-49,M,64,49916,10,16.38,1,1
1121716,144643,1178,45-49,M,65,76014,16,22.67,1,1
1121723,144644,1178,45-49,M,2,50947,10,15.99,1,0
1121733,144646,1178,45-49,M,66,55536,11,17.05,1,0
1121741,144647,1178,30-34,F,10,318042,46,64.41,8,4
1121742,144647,1178,30-34,F,10,213016,30,44.22,8,2
1121745,144648,1178,30-34,F,15,182265,27,38.18,2,1
1121746,144648,1178,30-34,F,15,1117371,177,268.05,26,5
1121749,144648,1178,30-34,F,15,333345,52,77.59,5,1
1121751,144649,1178,30-34,F,16,275930,30,46.78,5,2
1121753,144649,1178,30-34,F,16,740631,101,153.12,9,1
1121754,144649,1178,30-34,F,16,328272,35,55.99,2,1
1121755,144649,1178,30-34,F,16,178455,20,31.54,6,3
1121756,144649,1178,30-34,F,16,705712,98,147.34,6,1
1121758,144650,1178,30-34,F,18,690373,91,159.57,5,2
1121759,144650,1178,30-34,F,18,515812,69,117.63,3,1
1121760,144650,1178,30-34,F,18,764793,101,171.98,4,2
1121763,144651,1178,30-34,F,19,87832,11,18.1,1,1
1121764,144651,1178,30-34,F,19,23368,3,4.3,1,0
1121765,144651,1178,30-34,F,19,51509,7,11.57,1,0
1121767,144651,1178,30-34,F,19,87043,16,24.48,2,0
1121768,144651,1178,30-34,F,19,565565,113,169.67,7,4
1121769,144652,1178,30-34,F,20,253758,43,62.14,4,1
1121773,144652,1178,30-34,F,20,319131,51,76.68,6,1
1121774,144652,1178,30-34,F,20,670608,130,195.15,11,3
1121775,144653,1178,30-34,F,21,159123,25,38.36,5,3
1121776,144653,1178,30-34,F,21,103709,15,24.57,3,1
1121779,144653,1178,30-34,F,21,271589,45,74.41,9,3
1121780,144653,1178,30-34,F,21,119772,20,33.47,5,2
1121782,144654,1178,30-34,F,22,26340,3,4.22,1,1
1121783,144654,1178,30-34,F,22,594968,111,147.67,4,0
1121791,144655,1178,30-34,F,23,6838,0,0,1,0
1121793,144656,1178,30-34,F,24,185665,39,62.14,1,0
1121795,144656,1178,30-34,F,24,24959,3,4.56,1,1
1121796,144656,1178,30-34,F,24,136967,23,35.06,3,1
1121798,144656,1178,30-34,F,24,107548,19,29.31,1,0
1121803,144657,1178,30-34,F,25,588617,119,169.92,2,0
1121806,144658,1178,30-34,F,26,190560,26,41.63,3,1
1121807,144658,1178,30-34,F,26,373110,49,75.7,4,2
1121812,144659,1178,30-34,F,27,935646,170,256.47,19,6
1121814,144659,1178,30-34,F,27,2223278,421,612.3,38,13
1121815,144659,1178,30-34,F,27,240497,36,51.84,1,0
1121816,144659,1178,30-34,F,27,259984,37,54.79,5,0
1121817,144660,1178,30-34,F,28,606786,127,179.05,11,3
1121818,144660,1178,30-34,F,28,83270,13,17.74,1,0
1121819,144660,1178,30-34,F,28,1189509,268,375.72,7,3
1121820,144660,1178,30-34,F,28,11471,1,1.57,0,0
1121824,144661,1178,30-34,F,29,1705246,295,429.48,23,10
1121826,144661,1178,30-34,F,29,418016,63,95.85,3,1
1121827,144661,1178,30-34,F,29,30155,3,3.82,1,0
1121828,144661,1178,30-34,F,29,990404,153,226.54,12,6
1121829,144662,1178,30-34,F,30,187468,34,50.72,2,1
1121832,144662,1178,30-34,F,30,208301,33,54.57,1,0
1121833,144662,1178,30-34,F,30,101856,16,25.22,4,1
1121835,144663,1178,30-34,F,31,48935,7,9.97,1,1
1121839,144663,1178,30-34,F,31,13911,1,1.73,1,1
1121841,144664,1178,30-34,F,32,511726,77,123.09,8,4
1121843,144664,1178,30-34,F,32,177452,24,37.83,2,0
1121844,144664,1178,30-34,F,32,149808,20,33.04,1,1
1121845,144664,1178,30-34,F,32,390339,60,105.02,9,6
1121846,144664,1178,30-34,F,32,8350,0,0,1,0
1121847,144665,1178,30-34,F,36,39339,4,5.93,1,0
1121854,144666,1178,30-34,F,63,8587,0,0,1,0
1121855,144666,1178,30-34,F,63,24893,2,3.75,1,0
1121856,144666,1178,30-34,F,63,1296189,212,343.26,14,4
1121857,144666,1178,30-34,F,63,91607,12,19.19,2,1
1121859,144667,1178,30-34,F,64,238036,38,61.03,6,3
1121860,144667,1178,30-34,F,64,254344,35,56.17,2,1
1121861,144667,1178,30-34,F,64,157705,23,39.23,2,0
1121862,144667,1178,30-34,F,64,411571,60,99.18,6,1
1121863,144667,1178,30-34,F,64,94136,11,16.18,1,0
1121867,144668,1178,30-34,F,65,82640,16,23.97,1,1
1121869,144668,1178,30-34,F,65,17870,2,2.62,1,1
1121871,144669,1178,30-34,F,2,19178,2,2.78,1,1
1121873,144669,1178,30-34,F,2,5264,0,0,1,0
1121874,144669,1178,30-34,F,2,145548,28,42.37,2,1
1121876,144669,1178,30-34,F,2,82455,15,22.05,1,0
1121877,144670,1178,30-34,F,7,44189,7,10.32,2,0
1121878,144670,1178,30-34,F,7,45199,7,9.81,1,0
1121881,144670,1178,30-34,F,7,221843,43,63.45,5,0
1121888,144671,1178,30-34,F,66,41672,6,10.55,2,1
1121889,144672,1178,35-39,F,10,127546,25,38.94,2,0
1121890,144672,1178,35-39,F,10,127865,28,38.03,3,1
1121891,144672,1178,35-39,F,10,1025327,229,314.3,16,2
1121894,144672,1178,35-39,F,10,561415,124,173.76,3,0
1121895,144673,1178,35-39,F,15,132803,25,37.32,2,1
1121897,144673,1178,35-39,F,15,24664,2,2.63,1,1
1121901,144674,1178,35-39,F,16,1020561,172,263.81,7,3
1121902,144674,1178,35-39,F,16,682143,114,177.11,6,2
1121903,144674,1178,35-39,F,16,1247717,222,343.42,11,4
1121904,144674,1178,35-39,F,16,146406,23,33.23,1,1
1121905,144674,1178,35-39,F,16,905699,161,234.66,4,1
1121906,144674,1178,35-39,F,16,1184580,194,297.83,14,3
1121907,144675,1178,35-39,F,18,98057,20,31.01,1,1
1121917,144676,1178,35-39,F,19,238735,56,84.66,4,1
1121918,144676,1178,35-39,F,19,320657,77,115.88,2,0
1121925,144678,1178,35-39,F,21,244074,57,84.51,4,2
1121928,144678,1178,35-39,F,21,39146,8,13.06,1,0
1121931,144679,1178,35-39,F,22,78468,15,23.65,1,0
1121933,144679,1178,35-39,F,22,325653,63,89.35,2,0
1121935,144679,1178,35-39,F,22,66277,12,17.3,1,0
1121936,144679,1178,35-39,F,22,93002,16,23.34,1,0
1121944,144681,1178,35-39,F,24,109723,27,40.96,1,0
1121948,144681,1178,35-39,F,24,118941,35,50.11,4,1
1121949,144682,1178,35-39,F,25,221576,47,66.79,6,1
1121953,144682,1178,35-39,F,25,8341,1,1.64,1,0
1121954,144682,1178,35-39,F,25,120335,26,36.23,2,0
1121955,144683,1178,35-39,F,26,182098,40,62.87,1,1
1121956,144683,1178,35-39,F,26,227473,52,71.58,1,1
1121962,144684,1178,35-39,F,27,1050947,230,350.51,6,1
1121963,144684,1178,35-39,F,27,720859,162,213.69,13,5
1121971,144685,1178,35-39,F,28,41111,8,10.96,1,0
1121973,144686,1178,35-39,F,29,148616,25,37.4,6,4
1121976,144686,1178,35-39,F,29,707260,135,210.82,13,6
